game_id,player_id,player_name,team,opponent,true_prob,shot_made,loc_x,loc_y,shot_distance,angle_from_hoop,shot_clock,dribbles,touch_time,defender_distance,is_three,catch_and_shoot,off_dribble,heavily_guarded,wide_open,high_volume_touch,late_clock_pressure,clutch,fatigue_proxy,home,score_margin,period,shot_zone_Above The Break 3,shot_zone_Deep 3 / Heave,shot_zone_In The Paint (Non-RA),shot_zone_Left Corner 3,shot_zone_Long Mid-Range,shot_zone_Mid-Range,shot_zone_Restricted Area,shot_zone_Right Corner 3,position_C,position_PF,position_PG,position_SF,position_SG,quadrant_Center,quadrant_Left,quadrant_Right,clock_bucket_Desperation(<4s),clock_bucket_Early(14-24s),clock_bucket_Late(4-7s),clock_bucket_Mid(7-14s),dist_0-4ft,dist_16-22ft,dist_3pt,dist_4-8ft,dist_8-16ft,dist_Deep3,dist_Long2
22600226,52,Dejounte Murray,PHX,CLE,0.3637,1,6.5,9.4,11.4,34.66344585350069,21.0,1,1.3,1.4,0,1,0,1,0,0,0,0,0.125,0,-1,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
22600004,36,LaMelo Ball,DET,TOR,0.4592,0,-21.3,6.4,22.2,-73.2760805825564,12.4,1,2.0,5.2,1,1,0,0,0,0,0,0,0.020833333333333332,1,-4,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
22600229,11,Ja Morant,PHX,MIA,0.67,1,2.8,0.9,2.9,72.18111108547723,11.0,1,0.9,6.6,0,1,0,0,1,0,0,0,0.25,0,-8,4,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
22600191,3,Jayson Tatum,HOU,TOR,0.6096,1,-0.6,1.5,1.6,-21.80140948635181,12.6,0,2.0,6.9,0,1,0,0,1,0,0,0,0.25,1,-1,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
22600187,40,Jaylen Brown,CHI,ATL,0.3481,0,6.6,26.4,27.2,14.036243467926479,10.8,1,3.0,4.7,1,0,1,0,0,0,0,0,0.125,0,-11,3,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
22600272,32,Evan Mobley,POR,DEN,0.3872,0,-2.5,13.9,14.1,-10.195988247286792,18.6,0,6.4,2.0,0,0,1,1,0,0,0,0,0.25,1,-2,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
22600210,29,Scottie Barnes,PHX,NOP,0.3705,0,10.3,26.6,28.5,21.167302400597595,10.3,1,1.6,4.2,1,1,0,0,0,0,0,0,0.4375,1,-3,3,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
22600292,8,Devin Booker,IND,TOR,0.5003,0,-0.5,7.3,7.3,-3.9182488640673774,21.0,6,13.8,7.4,0,0,1,0,1,1,0,0,0.25,1,0,2,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
22600306,14,Damian Lillard,CHA,CLE,0.3138,0,19.4,9.9,21.8,62.964357520026816,13.8,2,1.9,2.8,0,0,1,1,0,0,0,0,0.10416666666666667,0,3,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
22600369,39,Mikal Bridges,NYK,GSW,0.4334,0,0.0,6.7,6.7,0.0,17.0,3,10.9,5.8,0,0,1,0,0,0,0,0,0.1875,0,-21,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False
22600320,29,Scottie Barnes,PHX,CHI,0.3979,1,4.1,4.5,6.1,42.33699923393285,16.5,3,3.7,4.8,0,0,1,0,0,0,0,0,0.4583333333333333,0,-4,2,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
22600208,49,Bradley Beal,MEM,MIL,0.4531,0,17.8,16.0,23.9,48.0483749402983,10.6,1,1.0,6.2,1,1,0,0,1,0,0,0,0.625,0,0,3,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
22600197,18,Paul George,DAL,TOR,0.4131,0,1.1,16.1,16.1,3.9085442944594546,12.5,1,2.8,3.6,0,0,1,0,0,0,0,1,0.9166666666666666,0,-5,4,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
22600095,60,Brandin Duren,CHA,MIA,0.4513,1,-2.4,5.0,5.5,-25.64100582430528,21.6,3,2.1,6.4,0,0,1,0,1,0,0,0,0.5833333333333334,0,0,4,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
22600240,57,Amen Thompson,BOS,DET,0.3249,0,-22.9,4.8,23.4,-78.16178947497221,17.2,3,3.7,2.7,1,0,1,1,0,0,0,0,0.5,0,3,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
22600056,12,Trae Young,CLE,SAC,0.4573,0,-20.3,8.7,22.1,-66.80140948635182,5.2,0,0.5,7.2,1,1,0,0,1,0,1,0,0.3333333333333333,1,8,4,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
22600373,43,Kyrie Irving,POR,UTA,0.625,1,-0.5,2.8,2.8,-10.124671655397817,7.5,2,8.6,4.3,0,0,1,0,0,0,0,0,0.625,0,1,3,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
22600339,40,Jaylen Brown,CHI,HOU,0.533,1,0.7,1.0,1.2,34.99202019855866,24.0,1,1.8,0.8,0,1,0,1,0,0,0,0,0.3333333333333333,0,10,4,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
22600048,19,Donovan Mitchell,MIL,ATL,0.3547,0,-21.8,7.2,22.9,-71.72289039077988,9.1,1,6.4,3.9,1,0,1,0,0,0,0,0,0.125,1,0,2,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
22600315,19,Donovan Mitchell,MIL,NOP,0.4807,1,3.6,12.2,12.7,16.440379521680175,8.5,0,1.2,5.0,0,1,0,0,0,0,0,0,0.4166666666666667,1,-9,4,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
22600047,3,Jayson Tatum,HOU,SAS,0.4053,1,-9.4,6.6,11.5,-54.92624550665171,7.8,0,1.2,6.7,0,1,0,0,1,0,0,0,0.4166666666666667,1,-3,2,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
22600289,4,Nikola Jokic,WAS,MIL,0.6268,1,0.2,1.4,1.4,8.13010235415598,21.9,1,1.1,2.9,0,1,0,1,0,0,0,0,0.0625,0,-13,3,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
22600036,58,Ausar Barlow,CHI,DEN,0.319,1,8.0,24.2,25.5,18.292775964565042,9.4,1,10.7,5.0,1,0,1,0,0,0,0,0,0.08333333333333333,0,-2,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
22600196,34,Anfernee Simons,IND,MIL,0.3627,0,-8.1,23.8,25.1,-18.795294886309243,10.2,1,1.9,4.0,1,1,0,0,0,0,0,0,0.375,1,-8,2,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
22600264,50,Josh Hart,ORL,NOP,0.4094,1,5.7,27.2,27.7,11.835567080477828,10.0,0,1.5,1.3,1,1,0,1,0,0,0,0,0.4166666666666667,1,20,4,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
22600292,42,Klay Thompson,CLE,HOU,0.2319,0,-20.7,8.2,22.2,-68.38973502391939,2.9,1,4.5,3.4,1,0,1,0,0,0,1,0,0.08333333333333333,1,2,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
22600168,58,Ausar Barlow,CHI,ATL,0.4204,0,-22.7,5.6,23.4,-76.1420623242386,15.5,0,1.4,2.9,1,1,0,1,0,0,0,0,0.020833333333333332,1,-9,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
22600369,58,Ausar Barlow,CHI,ORL,0.6318,1,0.8,0.8,1.1,45.0,18.6,0,0.9,6.4,0,1,0,0,1,0,0,0,0.125,0,-23,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
22600310,54,Chet Holmgren,LAL,SAS,0.3091,0,0.3,26.2,26.2,0.6560298740817266,13.9,2,1.2,2.6,1,0,1,1,0,0,0,1,1.0,0,-2,4,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
22600084,36,LaMelo Ball,DET,MIN,0.3546,0,4.4,28.1,28.4,8.899318218308206,15.1,2,1.4,6.3,1,0,1,0,1,0,0,0,0.125,1,9,1,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
22600269,29,Scottie Barnes,PHX,IND,0.6432,1,-0.0,0.0,0.0,-0.0,13.9,3,2.0,5.5,0,0,1,0,0,0,0,0,0.25,1,6,1,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
22600293,24,Jalen Brunson,POR,CLE,0.2915,0,27.4,6.4,28.2,76.8527576247305,19.1,2,2.0,5.0,1,0,1,0,0,0,0,0,0.08333333333333333,1,-8,2,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
22600134,11,Ja Morant,PHX,DAL,0.3159,0,1.3,26.0,26.1,2.862405226111748,14.0,2,1.3,4.9,1,0,1,0,0,0,0,0,0.5,0,9,4,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
22600296,8,Devin Booker,IND,BOS,0.3567,0,26.3,8.9,27.7,71.30402437471253,9.5,2,3.9,1.9,1,0,1,1,0,0,0,0,0.20833333333333334,0,0,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
22600360,56,Paolo Banchero,MIN,WAS,0.3524,0,6.1,4.7,7.8,52.38604315126727,20.2,2,10.5,2.7,0,0,1,1,0,0,0,0,0.75,0,-22,4,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
22600327,53,Alperen Sengun,MIL,UTA,0.3365,1,24.1,7.1,25.2,73.58472032380047,17.3,1,3.4,3.7,1,0,1,0,0,0,0,0,0.4166666666666667,0,-23,2,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False
22600306,47,Jrue Holiday,PHX,BKN,0.3247,0,-18.3,3.7,18.7,-78.56969841837245,17.6,1,5.5,2.4,0,0,1,1,0,0,0,0,0.1875,1,19,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
22600254,39,Mikal Bridges,NYK,SAC,0.234,0,6.4,28.7,29.5,12.571076812153073,12.2,2,1.4,0.2,1,0,1,1,0,0,0,0,0.14583333333333334,1,20,1,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False
22600109,56,Paolo Banchero,MIN,TOR,0.2804,0,20.7,6.0,21.6,73.83550084774309,19.5,3,2.6,0.9,0,0,1,1,0,0,0,0,0.25,1,7,4,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
22600319,12,Trae Young,CLE,MIL,0.2853,1,22.3,4.3,22.8,79.08588699418922,18.2,2,7.6,2.7,1,0,1,1,0,0,0,0,0.041666666666666664,1,7,2,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
22600146,45,OG Anunoby,PHX,POR,0.4433,1,20.6,21.6,29.8,43.6425341554694,11.6,1,4.3,5.3,1,0,1,0,0,0,0,0,0.4166666666666667,1,9,4,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
22600213,13,Zion Williamson,LAL,MIA,0.2498,1,-21.6,6.1,22.5,-74.22992723458927,0.5,2,6.9,7.4,1,0,1,0,1,0,1,0,0.16666666666666666,1,4,2,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
22600126,58,Ausar Barlow,CHI,SAC,0.4419,1,11.8,10.3,15.6,48.882898560363685,13.9,1,1.2,4.8,0,1,0,0,0,0,0,0,0.25,0,14,2,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
22600126,24,Jalen Brunson,POR,NYK,0.6039,1,-0.8,0.9,1.2,-41.6335393365702,11.4,2,4.6,3.6,0,0,1,0,0,0,0,0,0.25,1,-14,2,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
22600064,57,Amen Thompson,BOS,MEM,0.0478,0,-17.3,30.3,34.9,-29.724513086099883,4.5,2,4.5,1.3,1,0,1,1,0,0,1,0,0.5,0,0,3,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
22600385,14,Damian Lillard,CHA,MIN,0.3863,1,-22.4,8.1,23.8,-70.11964763535735,18.2,0,0.3,5.5,1,1,0,0,0,0,0,1,0.75,0,-4,4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
22600060,50,Josh Hart,ORL,BKN,0.393,0,21.5,8.0,22.9,69.59011716619602,15.8,2,3.8,7.6,1,0,1,0,1,0,0,0,0.5,0,-1,4,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
22600035,27,Rudy Gobert,BKN,WAS,0.3892,0,-22.1,5.4,22.8,-76.2691682423745,7.2,0,1.1,4.6,1,1,0,0,0,0,0,0,0.0625,0,3,3,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
22600375,14,Damian Lillard,CHA,CHI,0.2641,0,-13.5,8.3,15.8,-58.4161834818409,0.0,2,2.5,5.4,0,0,1,0,0,0,1,0,0.25,0,0,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
22600223,49,Bradley Beal,MEM,DEN,0.3942,0,4.0,15.3,15.8,14.651358571822174,16.7,1,4.0,6.4,0,0,1,0,1,0,0,0,0.625,1,-2,3,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
22600176,47,Jrue Holiday,PHX,CHA,0.613,0,0.3,1.4,1.5,12.094757077012103,13.5,0,3.6,5.6,0,0,1,0,0,0,0,0,0.14583333333333334,0,5,1,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
22600295,5,Giannis Antetokounmpo,LAC,MIA,0.3561,0,1.0,29.6,29.6,1.9349323095527697,16.9,1,6.8,2.7,1,0,1,1,0,0,0,0,0.10416666666666667,0,-4,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
22600154,41,Draymond Green,POR,NYK,0.3643,0,-7.0,24.6,25.6,-15.883853733921073,12.9,2,5.5,7.1,1,0,1,0,1,0,0,0,0.20833333333333334,1,-9,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
22600052,25,Brandon Ingram,NOP,POR,0.4382,1,-14.4,4.8,15.2,-71.56505117707799,11.0,0,0.3,4.2,0,1,0,0,0,0,0,0,0.5625,1,-2,3,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
22600292,29,Scottie Barnes,PHX,OKC,0.3641,1,-12.9,6.0,14.2,-65.05609473657542,19.3,1,2.8,2.2,0,0,1,1,0,0,0,0,0.125,0,12,3,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
22600071,45,OG Anunoby,PHX,DAL,0.6253,0,-2.6,0.8,2.7,-72.89727103094764,15.7,1,1.3,2.8,0,1,0,1,0,0,0,0,0.25,1,0,4,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
22600222,30,Franz Wagner,POR,CHI,0.3958,0,-16.2,11.6,19.9,-54.39546601956689,6.2,1,1.5,5.0,0,1,0,0,0,0,1,0,0.6875,1,-15,3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
22600090,46,Pascal Siakam,PHX,LAC,0.4047,0,14.0,6.3,15.3,65.77225468204583,2.7,0,1.4,3.7,0,1,0,0,0,0,1,0,0.4583333333333333,1,-4,2,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
22600358,4,Nikola Jokic,WAS,IND,0.3166,0,-10.6,13.6,17.3,-37.93327028359892,17.3,3,5.4,2.5,0,0,1,1,0,0,0,0,0.25,1,-7,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
22600047,9,Anthony Edwards,BKN,ORL,0.3603,0,-26.1,10.3,28.1,-68.46402240470746,21.5,0,2.7,0.7,1,0,1,1,0,0,0,0,0.6875,0,-5,3,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
22600208,15,Joel Embiid,OKC,MIN,0.4125,0,8.8,14.2,16.7,31.787253121664765,11.9,1,1.8,3.3,0,1,0,0,0,0,0,0,0.041666666666666664,0,-7,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
22600188,19,Donovan Mitchell,MIL,OKC,0.1321,1,-20.0,32.4,38.0,-31.686367687856603,12.8,1,4.8,2.9,1,0,1,1,0,0,0,0,0.125,1,1,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
22600127,4,Nikola Jokic,WAS,PHX,0.6704,1,0.0,2.6,2.6,0.0,16.0,2,1.9,7.1,0,0,1,0,1,0,0,0,0.020833333333333332,0,3,1,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
22600009,41,Draymond Green,POR,ATL,0.3243,0,11.2,25.9,28.3,23.385221057213755,14.2,4,3.7,4.9,1,0,1,0,0,1,0,0,0.1875,1,-4,3,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
22600309,21,Bam Adebayo,UTA,MEM,0.4363,0,-1.7,18.5,18.6,-5.250272729733046,24.0,2,2.2,7.8,0,0,1,0,1,0,0,0,0.4583333333333333,0,1,2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
22600135,49,Bradley Beal,MEM,PHI,0.4004,1,3.5,3.3,4.8,46.68468431789629,13.8,2,1.5,5.0,0,0,1,0,0,0,0,0,0.25,1,10,4,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
22600265,44,Fred VanVleet,ATL,UTA,0.4586,0,8.2,16.0,18.0,27.135139622076878,9.4,0,8.8,4.2,0,0,1,0,0,0,0,0,0.08333333333333333,1,-12,4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False
22600165,7,Kevin Durant,TOR,DET,0.3455,0,2.6,6.0,6.6,23.428692808745403,0.0,0,0.2,5.6,0,1,0,0,0,0,1,0,0.2916666666666667,0,2,2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
22600150,28,Julius Randle,GSW,TOR,0.366,0,-12.3,22.1,25.3,-29.098610065472567,23.4,3,6.8,7.4,1,0,1,0,1,0,0,0,0.25,1,-7,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
22600355,20,Tyrese Haliburton,OKC,GSW,0.6675,1,0.1,0.4,0.5,14.036243467926479,9.8,1,0.7,5.5,0,1,0,0,0,0,0,0,0.3125,1,22,3,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
22600038,41,Draymond Green,POR,SAC,0.4136,0,21.9,3.9,22.3,79.90249561592472,8.7,0,0.3,0.2,1,1,0,1,0,0,0,1,0.75,0,2,4,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
22600295,4,Nikola Jokic,WAS,IND,0.4341,1,-0.4,7.1,7.1,-3.2245226065199075,16.1,1,2.5,5.7,0,0,1,0,0,0,0,0,0.4166666666666667,1,0,4,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
22600299,25,Brandon Ingram,NOP,NYK,0.1995,1,24.5,12.0,27.3,63.90457584261166,4.8,2,3.8,3.4,1,0,1,0,0,0,1,0,0.08333333333333333,1,10,4,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
22600152,52,Dejounte Murray,PHX,TOR,0.3436,0,-24.5,11.3,27.0,-65.23969136961831,10.9,1,5.7,7.6,1,0,1,0,1,0,0,0,0.125,1,-13,2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
22600105,45,OG Anunoby,PHX,POR,0.3451,0,-4.1,12.6,13.3,-18.024723521238478,20.2,4,3.9,5.5,0,0,1,0,0,1,0,0,0.5,0,-15,2,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
22600003,6,Steph Curry,GSW,MIA,0.3132,0,-27.1,19.2,33.2,-54.682920899093986,10.5,1,1.0,5.8,1,1,0,0,0,0,0,0,0.5,0,0,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
22600375,19,Donovan Mitchell,MIL,PHX,0.3441,0,-20.6,14.1,25.0,-55.609685591287416,19.6,1,4.9,4.4,1,0,1,0,0,0,0,0,0.22916666666666666,0,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
22600380,37,Zach LaVine,DEN,UTA,0.5386,1,-1.9,0.5,1.9,-75.25643716352927,17.3,3,3.6,0.9,0,0,1,1,0,0,0,0,0.10416666666666667,1,0,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
22600097,28,Julius Randle,GSW,DET,0.6719,1,-2.1,1.4,2.5,-56.30993247402022,10.0,3,2.0,6.1,0,0,1,0,1,0,0,0,0.25,1,-17,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
22600013,7,Kevin Durant,TOR,LAC,0.4722,0,-2.9,3.5,4.5,-39.644174957144806,19.7,2,8.3,5.4,0,0,1,0,0,0,0,0,0.10416666666666667,0,4,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
22600050,6,Steph Curry,GSW,SAS,0.4176,1,16.2,23.7,28.7,34.35433665503968,21.2,2,2.0,5.9,1,0,1,0,0,0,0,0,0.08333333333333333,0,1,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
22600028,33,Desmond Bane,SAC,PHX,0.6905,0,-0.0,0.0,0.0,-0.0,18.3,2,2.0,7.5,0,0,1,0,1,0,0,0,0.25,0,9,5,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
22600333,59,Scoot Henderson,DEN,MIN,0.6523,1,-0.3,0.7,0.8,-23.19859051364819,21.9,0,0.8,5.1,0,1,0,0,0,0,0,0,0.041666666666666664,1,9,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
22600357,16,Jimmy Butler,MEM,DAL,0.4615,0,6.2,2.9,6.8,64.93253656193953,12.4,3,2.2,6.0,0,0,1,0,0,0,0,0,0.16666666666666666,1,2,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
22600062,57,Amen Thompson,BOS,PHX,0.6519,1,-0.6,0.6,0.9,-45.0,19.6,1,2.7,3.1,0,0,1,0,0,0,0,0,0.0625,0,-8,3,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
22600299,2,Luka Doncic,PHI,WAS,0.4903,1,8.4,22.4,24.0,20.556045219583467,12.1,0,0.3,8.4,1,1,0,0,1,0,0,0,0.16666666666666666,1,15,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
22600072,39,Mikal Bridges,NYK,LAC,0.2604,0,-2.8,29.5,29.6,-5.422000315261461,21.1,4,3.5,3.5,1,0,1,0,0,1,0,0,0.20833333333333334,0,-21,2,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
22600147,10,Shai Gilgeous-Alexander,MEM,NOP,0.6743,0,0.3,2.4,2.4,7.125016348901798,9.7,2,2.6,7.2,0,0,1,0,1,0,0,0,0.125,1,-6,1,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
22600240,9,Anthony Edwards,BKN,BOS,0.3699,1,-9.1,6.5,11.2,-54.46232220802562,1.2,1,0.8,3.3,0,1,0,0,0,0,1,0,0.4166666666666667,1,-8,2,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False
22600288,31,Cade Cunningham,LAL,SAS,0.5853,1,0.2,0.9,0.9,12.528807709151511,20.0,3,6.1,0.2,0,0,1,1,0,0,0,0,0.22916666666666666,1,14,1,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
22600350,3,Jayson Tatum,HOU,LAL,0.5997,0,-1.1,2.2,2.5,-26.56505117707799,19.2,2,1.2,5.7,0,0,1,0,0,0,0,0,0.125,0,-7,2,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
22600018,59,Scoot Henderson,DEN,ORL,0.378,0,-10.3,2.1,10.5,-78.47627829610268,13.8,5,9.0,4.9,0,0,1,0,0,1,0,0,0.4583333333333333,0,22,2,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
